@runq_delay_us: 

@per_proc[kworker/6:2]: 
[0]                    3 |@                                                   |
[1]                    3 |@                                                   |
[2, 4)                83 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                    |
[4, 8)               133 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              126 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@   |
[16, 32)              38 |@@@@@@@@@@@@@@                                      |
[32, 64)               8 |@@@                                                 |
[64, 128)              3 |@                                                   |
[128, 256)             1 |                                                    |
[256, 512)             1 |                                                    |
[512, 1K)             10 |@@@                                                 |
[1K, 2K)               0 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               1 |                                                    |

@per_proc[kworker/5:2]: 
[0]                    4 |@                                                   |
[1]                   36 |@@@@@@@@@@@@                                        |
[2, 4)                95 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                    |
[4, 8)               152 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              103 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                 |
[16, 32)              39 |@@@@@@@@@@@@@                                       |
[32, 64)              20 |@@@@@@                                              |
[64, 128)              3 |@                                                   |
[128, 256)            10 |@@@                                                 |
[256, 512)             2 |                                                    |
[512, 1K)              5 |@                                                   |
[1K, 2K)               5 |@                                                   |

@per_proc[kworker/1:0]: 
[0]                    2 |                                                    |
[1]                   23 |@@@@@@@                                             |
[2, 4)               138 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@      |
[4, 8)               155 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               60 |@@@@@@@@@@@@@@@@@@@@                                |
[16, 32)              53 |@@@@@@@@@@@@@@@@@                                   |
[32, 64)              15 |@@@@@                                               |
[64, 128)              9 |@@@                                                 |
[128, 256)             9 |@@@                                                 |
[256, 512)             1 |                                                    |
[512, 1K)              5 |@                                                   |
[1K, 2K)               1 |                                                    |
[2K, 4K)               3 |@                                                   |
[4K, 8K)               0 |                                                    |
[8K, 16K)              0 |                                                    |
[16K, 32K)             1 |                                                    |

@per_proc[kworker/7:0]: 
[0]                    5 |@                                                   |
[1]                   35 |@@@@@@@@@@@@                                        |
[2, 4)               116 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@           |
[4, 8)               146 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              103 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                |
[16, 32)              42 |@@@@@@@@@@@@@@                                      |
[32, 64)              19 |@@@@@@                                              |
[64, 128)              6 |@@                                                  |
[128, 256)             3 |@                                                   |
[256, 512)             1 |                                                    |
[512, 1K)              3 |@                                                   |
[1K, 2K)               3 |@                                                   |

@per_proc[Chrome_ChildIOT]: 
[0]                    2 |                                                    |
[1]                   55 |@@@@@@@                                             |
[2, 4)               392 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                23 |@@@                                                 |
[8, 16)                1 |                                                    |
[16, 32)               5 |                                                    |
[32, 64)               2 |                                                    |
[64, 128)              1 |                                                    |
[128, 256)             1 |                                                    |

@per_proc[z_null_int]: 
[0]                   21 |@@                                                  |
[1]                  195 |@@@@@@@@@@@@@@@@@@@@@@@@                            |
[2, 4)               407 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                12 |@                                                   |
[8, 16)                4 |                                                    |
[16, 32)               0 |                                                    |
[32, 64)               1 |                                                    |

@per_proc[tracker-extract]: 
[0]                    1 |                                                    |
[1]                   17 |@@@                                                 |
[2, 4)               284 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                35 |@@@@@@                                              |
[8, 16)              111 |@@@@@@@@@@@@@@@@@@@@                                |
[16, 32)             181 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                   |
[32, 64)              35 |@@@@@@                                              |
[64, 128)              5 |                                                    |
[128, 256)             1 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |                                                    |

@per_proc[kworker/u32:6]: 
[0]                   10 |@                                                   |
[1]                  205 |@@@@@@@@@@@@@@@@@@@@@@@                             |
[2, 4)               450 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                28 |@@@                                                 |
[8, 16)               11 |@                                                   |
[16, 32)               4 |                                                    |
[32, 64)               1 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |                                                    |

@per_proc[kworker/u32:3]: 
[0]                   19 |@                                                   |
[1]                  207 |@@@@@@@@@@@@@@@@@@                                  |
[2, 4)               594 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                27 |@@                                                  |
[8, 16)               14 |@                                                   |
[16, 32)               8 |                                                    |
[32, 64)               1 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |                                                    |

@per_proc[pool-tracker-mi]: 
[0]                    9 |                                                    |
[1]                   73 |@@@@@@@@                                            |
[2, 4)               473 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                51 |@@@@@                                               |
[8, 16)              187 |@@@@@@@@@@@@@@@@@@@@                                |
[16, 32)              92 |@@@@@@@@@@                                          |
[32, 64)              57 |@@@@@@                                              |
[64, 128)             34 |@@@                                                 |
[128, 256)             9 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               1 |                                                    |

@per_proc[chrome]: 
[0]                    3 |                                                    |
[1]                   36 |@@@                                                 |
[2, 4)               533 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)               427 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@           |
[8, 16)                6 |                                                    |
[16, 32)               8 |                                                    |
[32, 64)               4 |                                                    |
[64, 128)              4 |                                                    |
[128, 256)             3 |                                                    |

@per_proc[kworker/u33:1]: 
[0]                  143 |@@@@@@@@@@@@@@                                      |
[1]                  463 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@       |
[2, 4)               526 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                11 |@                                                   |
[8, 16)                5 |                                                    |
[16, 32)               2 |                                                    |
[32, 64)               4 |                                                    |
[64, 128)              3 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |                                                    |

@per_proc[z_wr_int_0]: 
[0]                   86 |@@@@@@@                                             |
[1]                  561 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[2, 4)               405 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@               |
[4, 8)               143 |@@@@@@@@@@@@@                                       |
[8, 16)               28 |@@                                                  |
[16, 32)              29 |@@                                                  |
[32, 64)              25 |@@                                                  |
[64, 128)             13 |@                                                   |
[128, 256)            12 |@                                                   |
[256, 512)             8 |                                                    |
[512, 1K)              5 |                                                    |
[1K, 2K)               3 |                                                    |

@per_proc[kworker/u33:2]: 
[0]                  135 |@@@@@@@@@@                                          |
[1]                  458 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                  |
[2, 4)               693 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                24 |@                                                   |
[8, 16)                7 |                                                    |
[16, 32)               4 |                                                    |
[32, 64)               2 |                                                    |

@per_proc[z_wr_int_1]: 
[0]                  102 |@@@@@@@@                                            |
[1]                  598 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[2, 4)               367 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                     |
[4, 8)               141 |@@@@@@@@@@@@                                        |
[8, 16)               29 |@@                                                  |
[16, 32)              32 |@@                                                  |
[32, 64)              23 |@@                                                  |
[64, 128)             16 |@                                                   |
[128, 256)             9 |                                                    |
[256, 512)             6 |                                                    |
[512, 1K)              3 |                                                    |

@per_proc[z_wr_iss]: 
[0]                   89 |@@@@@@@                                             |
[1]                  606 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[2, 4)               476 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@            |
[4, 8)               116 |@@@@@@@@@                                           |
[8, 16)               57 |@@@@                                                |
[16, 32)              28 |@@                                                  |
[32, 64)              28 |@@                                                  |
[64, 128)             40 |@@@                                                 |
[128, 256)            21 |@                                                   |
[256, 512)            11 |                                                    |
[512, 1K)              6 |                                                    |
[1K, 2K)               2 |                                                    |
[2K, 4K)               2 |                                                    |

@per_proc[bpftrace]: 
[0]                   10 |                                                    |
[1]                  120 |@@@@@                                               |
[2, 4)              1203 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)               478 |@@@@@@@@@@@@@@@@@@@@                                |
[8, 16)               14 |                                                    |
[16, 32)               6 |                                                    |
[32, 64)               2 |                                                    |
[64, 128)              2 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             2 |                                                    |
[512, 1K)              1 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               1 |                                                    |
[4K, 8K)               1 |                                                    |

@per_proc[gdbus]: 
[0]                    6 |                                                    |
[1]                  138 |@@@@@@@@@                                           |
[2, 4)               791 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                17 |@                                                   |
[8, 16)              220 |@@@@@@@@@@@@@@                                      |
[16, 32)             478 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                     |
[32, 64)             161 |@@@@@@@@@@                                          |
[64, 128)             39 |@@                                                  |
[128, 256)            16 |@                                                   |
[256, 512)            21 |@                                                   |
[512, 1K)              3 |                                                    |

@per_proc[kworker/0:0]: 
[1]                   16 |                                                    |
[2, 4)               139 |@@@@@@                                              |
[4, 8)              1052 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              256 |@@@@@@@@@@@@                                        |
[16, 32)             297 |@@@@@@@@@@@@@@                                      |
[32, 64)              76 |@@@                                                 |
[64, 128)             18 |                                                    |
[128, 256)            27 |@                                                   |
[256, 512)            39 |@                                                   |
[512, 1K)             46 |@@                                                  |
[1K, 2K)              39 |@                                                   |
[2K, 4K)               8 |                                                    |

@per_proc[ksoftirqd/6]: 
[0]                    8 |                                                    |
[1]                  525 |@@@@@@@@@@@@@@@@@@@@@@@                             |
[2, 4)              1172 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)               622 |@@@@@@@@@@@@@@@@@@@@@@@@@@@                         |
[8, 16)              112 |@@@@                                                |
[16, 32)              99 |@@@@                                                |
[32, 64)               2 |                                                    |
[64, 128)              1 |                                                    |
[128, 256)             1 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |                                                    |

@per_proc[ksoftirqd/7]: 
[0]                    9 |                                                    |
[1]                  768 |@@@@@@@@@@@@@@@@@@@@@@@@@                           |
[2, 4)              1547 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)               962 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                    |
[8, 16)              141 |@@@@                                                |
[16, 32)             142 |@@@@                                                |
[32, 64)               3 |                                                    |
[64, 128)              4 |                                                    |
[128, 256)             1 |                                                    |

@per_proc[tracker-miner-f]: 
[0]                   29 |                                                    |
[1]                  437 |@@@@@@@@                                            |
[2, 4)              2739 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)               331 |@@@@@@                                              |
[8, 16)               63 |@                                                   |
[16, 32)             110 |@@                                                  |
[32, 64)              39 |                                                    |
[64, 128)             29 |                                                    |
[128, 256)            22 |                                                    |
[256, 512)             3 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               1 |                                                    |

@per_proc[ksoftirqd/5]: 
[0]                    9 |                                                    |
[1]                 1305 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                       |
[2, 4)              2316 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)               899 |@@@@@@@@@@@@@@@@@@@@                                |
[8, 16)              173 |@@@                                                 |
[16, 32)             135 |@@@                                                 |
[32, 64)               8 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             1 |                                                    |

@per_proc[rcu_preempt]: 
[0]                   25 |                                                    |
[1]                  918 |@@@@@@@@@@@@@@@@@@                                  |
[2, 4)              2586 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)              1052 |@@@@@@@@@@@@@@@@@@@@@                               |
[8, 16)              256 |@@@@@                                               |
[16, 32)              27 |                                                    |
[32, 64)              15 |                                                    |
[64, 128)              4 |                                                    |
[128, 256)             3 |                                                    |
[256, 512)             2 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               1 |                                                    |

@per_proc[ksoftirqd/1]: 
[0]                   15 |                                                    |
[1]                 1055 |@@@@@@@@@@@@@@@@@@@@@@@@                            |
[2, 4)              2229 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)              1155 |@@@@@@@@@@@@@@@@@@@@@@@@@@                          |
[8, 16)              222 |@@@@@                                               |
[16, 32)             209 |@@@@                                                |
[32, 64)               7 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             3 |                                                    |
[512, 1K)              2 |                                                    |

@per_proc[ksoftirqd/3]: 
[0]                   18 |                                                    |
[1]                  748 |@@@@@@@@@@@@@@@@@                                   |
[2, 4)              2237 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)              1863 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@         |
[8, 16)              229 |@@@@@                                               |
[16, 32)             236 |@@@@@                                               |
[32, 64)              11 |                                                    |
[64, 128)              2 |                                                    |
[128, 256)             2 |                                                    |
[256, 512)             2 |                                                    |
[512, 1K)              3 |                                                    |

@per_proc[ksoftirqd/4]: 
[0]                    1 |                                                    |
[1]                 1456 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@                        |
[2, 4)              2644 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)              1072 |@@@@@@@@@@@@@@@@@@@@@                               |
[8, 16)              209 |@@@@                                                |
[16, 32)             132 |@@                                                  |
[32, 64)               3 |                                                    |
[64, 128)              3 |                                                    |
[128, 256)             1 |                                                    |
[256, 512)             1 |                                                    |
[512, 1K)              1 |                                                    |

@per_proc[ksoftirqd/2]: 
[0]                   12 |                                                    |
[1]                 1514 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@                        |
[2, 4)              2757 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)               963 |@@@@@@@@@@@@@@@@@@                                  |
[8, 16)              207 |@@@                                                 |
[16, 32)             186 |@@@                                                 |
[32, 64)               4 |                                                    |
[64, 128)              1 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |                                                    |

@per_proc[irq/165-rtw88_p]: 
[1]                   49 |                                                    |
[2, 4)              1516 |@@@@@@@@@@@@@@@@@@@@@@@@@                           |
[4, 8)              3112 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              752 |@@@@@@@@@@@@                                        |
[16, 32)             467 |@@@@@@@                                             |
[32, 64)              24 |                                                    |
[64, 128)              2 |                                                    |
[128, 256)             1 |                                                    |
[256, 512)             1 |                                                    |

@per_proc[ksoftirqd/0]: 
[0]                    4 |                                                    |
[1]                  392 |@@@@@@@@                                            |
[2, 4)              2470 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)              2429 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ |
[8, 16)              387 |@@@@@@@@                                            |
[16, 32)             542 |@@@@@@@@@@@                                         |
[32, 64)             253 |@@@@@                                               |
[64, 128)            143 |@@@                                                 |
[128, 256)            16 |                                                    |
[256, 512)            12 |                                                    |
[512, 1K)             11 |                                                    |
[1K, 2K)               7 |                                                    |

@per_proc[antigravity]: 
[0]                  101 |                                                    |
[1]                 1649 |@@@@@@@@@@@@@@                                      |
[2, 4)              6059 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)               690 |@@@@@                                               |
[8, 16)               51 |                                                    |
[16, 32)              27 |                                                    |
[32, 64)              18 |                                                    |
[64, 128)              1 |                                                    |
[128, 256)             1 |                                                    |
[256, 512)             3 |                                                    |
[512, 1K)              3 |                                                    |
[1K, 2K)               1 |                                                    |

@per_proc[bash]: 
[0]                   69 |                                                    |
[1]                  910 |@@@@@@                                              |
[2, 4)              7745 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)              2049 |@@@@@@@@@@@@@                                       |
[8, 16)              173 |@                                                   |
[16, 32)             716 |@@@@                                                |
[32, 64)            2825 |@@@@@@@@@@@@@@@@@@                                  |
[64, 128)             14 |                                                    |
[128, 256)             4 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              2 |                                                    |
[1K, 2K)               1 |                                                    |

@per_proc[language_server]: 
[0]                  222 |                                                    |
[1]                14023 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                  |
[2, 4)             21371 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)              4290 |@@@@@@@@@@                                          |
[8, 16)              169 |                                                    |
[16, 32)              68 |                                                    |
[32, 64)              47 |                                                    |
[64, 128)             28 |                                                    |
[128, 256)            17 |                                                    |
[256, 512)            11 |                                                    |
[512, 1K)              4 |                                                    |
[1K, 2K)              10 |                                                    |
[2K, 4K)               2 |                                                    |

@per_proc[iperf3]: 
[0]                67591 |@@@@@@@@@@@@                                        |
[1]               274140 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[2, 4)            174194 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                   |
[4, 8)              4798 |                                                    |
[8, 16)             2776 |                                                    |
[16, 32)            1289 |                                                    |
[32, 64)             133 |                                                    |
[64, 128)            101 |                                                    |
[128, 256)           126 |                                                    |
[256, 512)           109 |                                                    |
[512, 1K)            139 |                                                    |
[1K, 2K)             191 |                                                    |
[2K, 4K)             139 |                                                    |
[4K, 8K)              46 |                                                    |
[8K, 16K)             11 |                                                    |
[16K, 32K)             1 |                                                    |

@per_cpu_switches[6]: 96509
@per_cpu_switches[0]: 105393
@per_cpu_switches[7]: 145779
@per_cpu_switches[2]: 160317
@per_cpu_switches[1]: 195441
@per_cpu_switches[3]: 207826
@per_cpu_switches[5]: 209071
@per_cpu_switches[4]: 213988

Voluntary: @voluntary: 674125
Involuntary: @involuntary: 660199


@ctx_switches: 1334324
@involuntary: 660199
@per_cpu_switches[6]: 96509
@per_cpu_switches[0]: 105393
@per_cpu_switches[7]: 145779
@per_cpu_switches[2]: 160317
@per_cpu_switches[1]: 195441
@per_cpu_switches[3]: 207826
@per_cpu_switches[5]: 209071
@per_cpu_switches[4]: 213988
@per_proc[(udev-worker)]: 
[2, 4)                 1 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[systemd-timesyn]: 
[2, 4)                 1 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[khungtaskd]: 
[2, 4)                 1 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[(iperf3)]: 
[2, 4)                 1 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[gsd-housekeepin]: 
[2, 4)                 1 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[gsd-color]: 
[2, 4)                 1 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[grep]: 
[2, 4)                 1 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[gnome-calendar]: 
[4, 8)                 1 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[evolution-alarm]: 
[16, 32)               1 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[date]: 
[1]                    1 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[cron]: 
[2, 4)                 1 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[z_fr_iss_1]: 
[1]                    1 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[awk]: 
[2, 4)                 1 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[sudo]: 
[2, 4)                 2 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[kerneloops]: 
[4, 8)                 1 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                0 |                                                    |
[16, 32)               1 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[ip]: 
[0]                    1 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[1]                    0 |                                                    |
[2, 4)                 1 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[mc-itemcrawler]: 
[2, 4)                 2 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[MemoryInfra]: 
[2, 4)                 2 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[z_trim_int]: 
[2, 4)                 2 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                 1 |@@@@@@@@@@@@@@@@@@@@@@@@@@                          |

@per_proc[z_trim_iss]: 
[1]                    1 |@@@@@@@@@@@@@@@@@@@@@@@@@@                          |
[2, 4)                 2 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[single]: 
[2, 4)                 2 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                 0 |                                                    |
[8, 16)                0 |                                                    |
[16, 32)               0 |                                                    |
[32, 64)               1 |@@@@@@@@@@@@@@@@@@@@@@@@@@                          |

@per_proc[rcu_tasks_trace]: 
[2, 4)                 3 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                 0 |                                                    |
[8, 16)                2 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                  |

@per_proc[rcu_exp_gp_kthr]: 
[1]                    2 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[2, 4)                 2 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                 0 |                                                    |
[8, 16)                0 |                                                    |
[16, 32)               1 |@@@@@@@@@@@@@@@@@@@@@@@@@@                          |

@per_proc[systemd-udevd]: 
[1]                    1 |@@@@@@@@@@@@@@@@@                                   |
[2, 4)                 3 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                 2 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                  |
[8, 16)                0 |                                                    |
[16, 32)               0 |                                                    |
[32, 64)               1 |@@@@@@@@@@@@@@@@@                                   |

@per_proc[in:imuxsock]: 
[1]                    1 |@@@@@@                                              |
[2, 4)                 8 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[CacheThread_Blo]: 
[2, 4)                 3 |@@@@@@@@@@@@@@@@@@@@@@@@@@                          |
[4, 8)                 6 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[rs:main Q:Reg]: 
[1]                    1 |@@@@@@@                                             |
[2, 4)                 7 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                 1 |@@@@@@@                                             |

@per_proc[GpuWatchdog]: 
[1]                    1 |@@@@@@@                                             |
[2, 4)                 7 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                 1 |@@@@@@@                                             |
[8, 16)                1 |@@@@@@@                                             |

@per_proc[snap]: 
[1]                    1 |@@@@@@                                              |
[2, 4)                 8 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                 3 |@@@@@@@@@@@@@@@@@@@                                 |

@per_proc[fwupd]: 
[1]                    3 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[2, 4)                 1 |@@@@@@@@@@@@@@@@@                                   |
[4, 8)                 3 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                1 |@@@@@@@@@@@@@@@@@                                   |
